Test_data,Method_name,Method_name_simple,BlockSize,Sub_BlockSize,SAMEMAlign_Version,Vaild_tests,Q_view,TC_view,SPview,Time_view,Q,TC,SP,Time,Maxmemory,Q_raw,TC_raw,Time_raw,Memory_raw
RNA-2047,abpoa_highsim-600,abpoa_highsim,600,100,0.10.0.0,10,0.9666¡À0.006452906321960677,0.3095¡À0.07722726202578983,,17.616999999999997¡À4.282200485731606,0.9666,0.3095,,17.616999999999997,123968,"[0.97, 0.968, 0.967, 0.966, 0.95, 0.975, 0.963, 0.966, 0.968, 0.973]","[0.237, 0.436, 0.392, 0.284, 0.258, 0.404, 0.35, 0.225, 0.207, 0.302]","[18.14, 26.93, 12.2, 18.89, 22.91, 14.41, 18.3, 14.6, 13.73, 16.06]","[53692, 100748, 48072, 62192, 113516, 40484, 56188, 105352, 70808, 123968]"
RNA-2047,abpoa-600,abpoa,600,100,0.10.0.0,10,0.716¡À0.06188537791756627,0.14043¡À0.06973664818443744,,419.52¡À64.07777524227882,0.716,0.14043,,419.52,785604,"[0.723, 0.816, 0.785, 0.701, 0.67, 0.786, 0.607, 0.671, 0.67, 0.731]","[0.105, 0.235, 0.272, 0.101, 0.0816, 0.222, 0.0915, 0.0752, 0.088, 0.133]","[393.18, 326.15, 317.45, 404.94, 438.31, 392.66, 450.7, 449.46, 536.4, 485.95]","[678860, 655340, 681168, 746900, 668532, 640312, 785604, 662756, 715352, 674604]"
RNA-2047,abpoa_highsim-700,abpoa_highsim,700,100,0.10.0.0,10,0.9657¡À0.006986415389883433,0.3131¡À0.07914347730546087,,15.071000000000002¡À2.902962107916671,0.9657,0.3131,,15.071000000000002,123968,"[0.972, 0.969, 0.973, 0.964, 0.948, 0.966, 0.962, 0.965, 0.965, 0.973]","[0.24, 0.433, 0.402, 0.285, 0.258, 0.421, 0.352, 0.229, 0.209, 0.302]","[13.62, 15.66, 13.88, 16.33, 14.35, 10.82, 13.02, 22.1, 13.69, 17.24]","[58016, 119444, 116904, 92144, 113372, 43420, 89736, 108544, 74820, 123968]"
RNA-2047,abpoa-700,abpoa,700,100,0.10.0.0,10,0.7358¡À0.033975873793031464,0.14518¡À0.05677951743366617,,293.145¡À32.12493992212281,0.7358,0.14518,,293.145,642376,"[0.702, 0.788, 0.788, 0.746, 0.729, 0.773, 0.723, 0.707, 0.702, 0.7]","[0.0973, 0.22, 0.251, 0.111, 0.104, 0.211, 0.148, 0.0926, 0.0929, 0.124]","[303.25, 321.58, 273.21, 262.33, 279.63, 238.65, 303.07, 277.68, 314.87, 357.18]","[534384, 642376, 587724, 590376, 503772, 517964, 573832, 527672, 574936, 594616]"
RNA-2047,abpoa_highsim-800,abpoa_highsim,800,100,0.10.0.0,10,0.9655999999999999¡À0.0067260686883201005,0.313¡À0.07769684678286501,,16.273¡À2.854382770407641,0.9655999999999999,0.313,,16.273,123972,"[0.97, 0.969, 0.972, 0.963, 0.948, 0.967, 0.963, 0.965, 0.966, 0.973]","[0.244, 0.433, 0.402, 0.284, 0.253, 0.42, 0.345, 0.229, 0.217, 0.303]","[20.68, 18.18, 18.27, 11.02, 15.71, 16.54, 18.96, 16.78, 14.08, 12.51]","[82984, 119684, 116900, 105124, 113368, 45868, 101760, 108640, 120512, 123972]"
RNA-2047,abpoa-800,abpoa,800,100,0.10.0.0,10,0.7296¡À0.07369830391535478,0.14952000000000001¡À0.07029409363524079,,219.523¡À31.12483736503695,0.7296,0.14952000000000001,,219.523,496736,"[0.738, 0.824, 0.811, 0.775, 0.561, 0.732, 0.773, 0.734, 0.682, 0.666]","[0.107, 0.257, 0.289, 0.128, 0.0669, 0.15, 0.195, 0.104, 0.0923, 0.106]","[246.84, 215.62, 201.24, 213.27, 283.12, 223.77, 185.48, 205.2, 248.8, 171.89]","[420788, 469156, 437972, 478356, 428264, 398700, 430424, 431440, 496736, 465176]"
RNA-2047,abpoa_highsim-900,abpoa_highsim,900,100,0.10.0.0,10,0.9667999999999999¡À0.006867313885355764,0.3135¡À0.0778989730355927,,18.020000000000003¡À4.358554806354969,0.9667999999999999,0.3135,,18.020000000000003,125608,"[0.97, 0.969, 0.973, 0.969, 0.948, 0.97, 0.964, 0.965, 0.967, 0.973]","[0.244, 0.433, 0.402, 0.284, 0.253, 0.421, 0.349, 0.229, 0.218, 0.302]","[16.51, 12.89, 16.57, 23.17, 13.77, 12.92, 21.66, 16.45, 19.91, 26.35]","[83244, 119436, 117024, 125608, 113368, 49324, 114940, 108552, 120536, 123968]"
RNA-2047,abpoa-900,abpoa,900,100,0.10.0.0,10,0.7684¡À0.047745575711263546,0.15960000000000002¡À0.06335803027241299,,160.701¡À25.189955716515264,0.7684,0.15960000000000002,,160.701,386752,"[0.787, 0.851, 0.813, 0.723, 0.755, 0.792, 0.686, 0.76, 0.715, 0.802]","[0.142, 0.274, 0.247, 0.102, 0.125, 0.23, 0.125, 0.106, 0.085, 0.16]","[117.54, 124.5, 164.54, 198.43, 198.44, 161.88, 169.86, 155.09, 167.9, 148.83]","[343236, 379328, 364640, 383040, 365312, 332412, 328688, 330784, 347916, 386752]"
RNA-2047,fftns1-10,fftns1,10,100,0.10.0.0,6,0.9858333333333333¡À0.003435921354681387,0.3875¡À0.040958312139702906,,152.11666666666667¡À21.392676057213816,0.9858333333333333,0.3875,,152.11666666666667,746728,"[0.99, 0.989, 0.988, 0.982, 0.981, 0.985]","[0.466, 0.41, 0.367, 0.384, 0.349, 0.349]","[140.92, 140.41, 130.69, 197.08, 150.69, 152.91]","[736156, 594884, 590180, 670160, 656392, 746728]"
RNA-2047,fftns1_highsim-100,fftns1_highsim,100,100,0.10.0.0,9,0.9758888888888888¡À0.006026689609920279,0.32911111111111113¡À0.05686132144562954,,32.97¡À6.314294189464973,0.9758888888888888,0.32911111111111113,,32.97,179256,"[0.973, 0.983, 0.985, 0.982, 0.967, 0.973, 0.973, 0.969, 0.978]","[0.332, 0.403, 0.418, 0.333, 0.261, 0.369, 0.285, 0.243, 0.318]","[41.81, 26.98, 21.39, 33.85, 34.76, 42.33, 34.96, 29.56, 31.09]","[175988, 179256, 170620, 176152, 173704, 171620, 175324, 174616, 175908]"
RNA-2047,fftns1-100,fftns1,100,100,0.10.0.0,10,0.9901¡À0.003910242959203434,0.4023¡À0.05794488760883053,,1164.104¡À38.76237278598926,0.9901,0.4023,,1164.104,737192,"[0.991, 0.995, 0.993, 0.992, 0.98, 0.993, 0.989, 0.99, 0.988, 0.99]","[0.37, 0.515, 0.452, 0.389, 0.345, 0.456, 0.431, 0.35, 0.316, 0.399]","[1153.43, 1126.59, 1191.92, 1131.24, 1234.02, 1177.61, 1135.05, 1177.16, 1209.28, 1104.74]","[607572, 628744, 474396, 560692, 737192, 648396, 653816, 337712, 339172, 555672]"
RNA-2047,fftns1_highsim-1000,fftns1_highsim,1000,100,0.10.0.0,10,0.9871000000000001¡À0.0043462627624201505,0.4928¡À0.057787195813605634,,25.006999999999998¡À3.901266589198949,0.9871000000000001,0.4928,,25.006999999999998,523572,"[0.99, 0.991, 0.991, 0.992, 0.977, 0.988, 0.985, 0.983, 0.986, 0.988]","[0.468, 0.605, 0.553, 0.47, 0.416, 0.532, 0.534, 0.453, 0.422, 0.475]","[26.82, 22.33, 19.0, 29.18, 25.0, 28.94, 27.27, 28.59, 17.61, 25.33]","[410116, 510504, 501052, 518952, 486256, 418012, 523572, 439252, 504592, 510512]"
RNA-2047,fftns1-1000,fftns1,1000,100,0.10.0.0,10,0.9906¡À0.0028354893757515675,0.4812¡À0.05461281900799481,,109.125¡À4.4080817823629355,0.9906,0.4812,,109.125,527448,"[0.991, 0.995, 0.991, 0.993, 0.987, 0.992, 0.99, 0.989, 0.985, 0.993]","[0.465, 0.59, 0.534, 0.464, 0.425, 0.521, 0.508, 0.458, 0.392, 0.455]","[105.09, 121.03, 109.78, 109.78, 104.92, 106.87, 106.45, 109.56, 107.27, 110.5]","[439996, 490668, 496160, 496920, 494428, 471548, 527448, 457288, 520828, 478748]"
RNA-2047,fftns1_highsim-1100,fftns1_highsim,1100,100,0.10.0.0,10,0.9871000000000001¡À0.004011234224026319,0.4915¡À0.05852392673086796,,27.288999999999998¡À3.4789034191825445,0.9871000000000001,0.4915,,27.288999999999998,539660,"[0.99, 0.991, 0.991, 0.99, 0.977, 0.988, 0.985, 0.985, 0.986, 0.988]","[0.468, 0.605, 0.553, 0.46, 0.415, 0.532, 0.534, 0.451, 0.422, 0.475]","[25.44, 23.18, 23.26, 26.82, 26.79, 33.9, 28.57, 32.39, 23.97, 28.57]","[387748, 507324, 509164, 488868, 485180, 411712, 501088, 438312, 524068, 539660]"
RNA-2047,fftns1-1100,fftns1,1100,100,0.10.0.0,10,0.99¡À0.0036606010435446287,0.47919999999999996¡À0.05326124294456523,,97.381¡À5.961272431285121,0.99,0.47919999999999996,,97.381,534800,"[0.99, 0.994, 0.991, 0.993, 0.982, 0.995, 0.986, 0.989, 0.989, 0.991]","[0.45, 0.592, 0.523, 0.465, 0.413, 0.527, 0.497, 0.462, 0.411, 0.452]","[95.61, 107.64, 90.15, 98.69, 95.12, 92.89, 88.1, 103.84, 98.12, 103.65]","[490248, 490692, 480204, 482868, 480176, 462064, 534800, 484668, 508772, 506544]"
RNA-2047,fftns1_highsim-1200,fftns1_highsim,1200,100,0.10.0.0,10,0.9873¡À0.004196427051671461,0.49400000000000005¡À0.057600347221175685,,22.336000000000002¡À2.990191298228259,0.9873,0.49400000000000005,,22.336000000000002,512980,"[0.988, 0.991, 0.991, 0.992, 0.977, 0.99, 0.985, 0.985, 0.986, 0.988]","[0.483, 0.605, 0.553, 0.47, 0.415, 0.532, 0.534, 0.451, 0.422, 0.475]","[28.46, 20.72, 18.59, 25.83, 23.27, 22.36, 22.54, 22.17, 17.67, 21.75]","[505368, 505868, 501160, 503604, 483740, 390016, 507368, 448076, 477564, 512980]"
RNA-2047,fftns1-1200,fftns1,1200,100,0.10.0.0,10,0.99¡À0.0029664793948382677,0.4756¡À0.05689850613153213,,84.05499999999999¡À6.253004477849028,0.99,0.4756,,84.05499999999999,495464,"[0.989, 0.994, 0.992, 0.992, 0.986, 0.994, 0.988, 0.989, 0.985, 0.991]","[0.472, 0.583, 0.539, 0.462, 0.396, 0.521, 0.492, 0.452, 0.396, 0.443]","[84.87, 95.93, 82.23, 83.6, 78.62, 80.47, 74.29, 86.32, 80.62, 93.6]","[483212, 483840, 491684, 474996, 474064, 448372, 470332, 480820, 495464, 474936]"
RNA-2047,fftns1_highsim-1500,fftns1_highsim,1500,100,0.10.0.0,10,0.9875¡À0.004177319714841088,0.5014000000000001¡À0.052890830963409914,,22.518¡À2.8536075413413107,0.9875,0.5014000000000001,,22.518,520560,"[0.988, 0.991, 0.991, 0.992, 0.978, 0.992, 0.985, 0.985, 0.985, 0.988]","[0.483, 0.605, 0.553, 0.47, 0.433, 0.551, 0.534, 0.46, 0.45, 0.475]","[24.11, 21.04, 18.25, 25.22, 23.42, 16.79, 22.38, 23.4, 26.14, 24.43]","[496192, 513084, 511052, 500136, 506484, 466172, 516484, 510544, 520560, 503240]"
RNA-2047,fftns1-1500,fftns1,1500,100,0.10.0.0,10,0.9891¡À0.0043462627624201505,0.47169999999999995¡À0.053732764678546,,63.123000000000005¡À5.3205620943655925,0.9891,0.47169999999999995,,63.123000000000005,550696,"[0.989, 0.994, 0.991, 0.991, 0.979, 0.995, 0.99, 0.986, 0.986, 0.99]","[0.448, 0.584, 0.537, 0.44, 0.413, 0.509, 0.487, 0.42, 0.422, 0.457]","[65.87, 76.71, 61.65, 62.2, 59.67, 60.86, 56.59, 60.51, 60.35, 66.82]","[479952, 482976, 483628, 513916, 500580, 424012, 550696, 487832, 493272, 533384]"
RNA-2047,fftns1-20,fftns1,20,100,0.10.0.0,10,0.9894999999999999¡À0.003667424164178453,0.4668¡À0.04977911208529137,,58.335¡À5.001262340649609,0.9894999999999999,0.4668,,58.335,612760,"[0.991, 0.995, 0.992, 0.993, 0.983, 0.993, 0.988, 0.986, 0.988, 0.986]","[0.459, 0.561, 0.529, 0.464, 0.417, 0.496, 0.486, 0.412, 0.397, 0.447]","[53.26, 60.85, 60.65, 55.34, 56.53, 71.0, 56.28, 53.33, 55.75, 60.36]","[447096, 465804, 427832, 397064, 399740, 612760, 398304, 387844, 426388, 472368]"
RNA-2047,fftns1_highsim-200,fftns1_highsim,200,100,0.10.0.0,10,0.9773999999999999¡À0.005678027826631361,0.41¡À0.057520431152765186,,33.543¡À7.831228575389688,0.9773999999999999,0.41,,33.543,212528,"[0.981, 0.978, 0.986, 0.983, 0.973, 0.98, 0.979, 0.965, 0.976, 0.973]","[0.384, 0.513, 0.473, 0.385, 0.379, 0.472, 0.439, 0.326, 0.351, 0.378]","[37.48, 32.45, 29.8, 21.98, 28.34, 23.39, 37.74, 48.28, 42.7, 33.27]","[183336, 191188, 187532, 212528, 177076, 189516, 183804, 173956, 174456, 199504]"
RNA-2047,fftns1-200,fftns1,200,100,0.10.0.0,10,0.9898999999999999¡À0.003534119409414461,0.45899999999999996¡À0.0564039005743397,,640.642¡À29.86705134424891,0.9898999999999999,0.45899999999999996,,640.642,539356,"[0.992, 0.996, 0.992, 0.992, 0.983, 0.992, 0.988, 0.988, 0.986, 0.99]","[0.427, 0.566, 0.508, 0.435, 0.388, 0.525, 0.48, 0.444, 0.384, 0.433]","[609.68, 616.51, 651.97, 608.38, 598.58, 654.58, 632.76, 678.02, 678.59, 677.35]","[430344, 460400, 454840, 539356, 484088, 515900, 427152, 456564, 485888, 428052]"
RNA-2047,fftns1_highsim-2000,fftns1_highsim,2000,100,0.10.0.0,10,0.9903000000000001¡À0.004172529209005017,0.5018¡À0.058547075076386165,,10.369¡À1.7570170744759428,0.9903000000000001,0.5018,,10.369,583212,"[0.991, 0.995, 0.992, 0.993, 0.981, 0.995, 0.989, 0.99, 0.985, 0.992]","[0.487, 0.603, 0.567, 0.46, 0.416, 0.567, 0.53, 0.466, 0.441, 0.481]","[9.26, 8.27, 8.77, 10.98, 10.43, 11.43, 9.23, 10.0, 14.81, 10.51]","[479892, 485636, 506556, 500632, 515120, 531524, 510188, 493416, 583212, 452228]"
RNA-2047,fftns1-2000,fftns1,2000,100,0.10.0.0,10,0.9903000000000001¡À0.004172529209005017,0.5018¡À0.058547075076386165,,7.635¡À1.3064857442773723,0.9903000000000001,0.5018,,7.635,570244,"[0.991, 0.995, 0.992, 0.993, 0.981, 0.995, 0.989, 0.99, 0.985, 0.992]","[0.487, 0.603, 0.567, 0.46, 0.416, 0.567, 0.53, 0.466, 0.441, 0.481]","[7.24, 5.7, 6.89, 7.55, 7.18, 8.77, 6.66, 7.42, 10.77, 8.17]","[529692, 492916, 488496, 498192, 513456, 570244, 505176, 502492, 537184, 495472]"
RNA-2047,fftns1_highsim-300,fftns1_highsim,300,100,0.10.0.0,10,0.9826¡À0.004431703961232072,0.4483¡À0.05234701519666619,,27.135¡À4.759317703200743,0.9826,0.4483,,27.135,398256,"[0.98, 0.989, 0.986, 0.983, 0.976, 0.988, 0.984, 0.979, 0.976, 0.985]","[0.41, 0.51, 0.502, 0.409, 0.388, 0.532, 0.487, 0.424, 0.378, 0.443]","[35.86, 19.37, 32.09, 28.23, 29.74, 24.09, 21.05, 29.12, 27.36, 24.44]","[196868, 178756, 205144, 196120, 177812, 398256, 278220, 208244, 219088, 389112]"
RNA-2047,fftns1-300,fftns1,300,100,0.10.0.0,10,0.9903000000000001¡À0.0032878564445547225,0.4665¡À0.05579471301118054,,459.177¡À14.110060276270968,0.9903000000000001,0.4665,,459.177,1210796,"[0.993, 0.995, 0.992, 0.992, 0.986, 0.994, 0.986, 0.987, 0.987, 0.991]","[0.441, 0.576, 0.519, 0.443, 0.403, 0.519, 0.485, 0.441, 0.381, 0.457]","[464.5, 464.14, 473.29, 442.82, 453.16, 447.86, 447.32, 442.64, 487.58, 468.46]","[1023132, 958648, 914740, 995248, 1057184, 1055660, 756132, 932816, 1161936, 1210796]"
RNA-2047,fftns1_highsim-400,fftns1_highsim,400,100,0.10.0.0,10,0.9833000000000001¡À0.003494281041931233,0.4608¡À0.058996271068602314,,23.549¡À4.016875527073249,0.9833000000000001,0.4608,,23.549,484892,"[0.982, 0.986, 0.988, 0.985, 0.977, 0.988, 0.982, 0.98, 0.98, 0.985]","[0.421, 0.554, 0.522, 0.414, 0.415, 0.532, 0.497, 0.434, 0.364, 0.455]","[34.73, 24.53, 22.06, 24.54, 21.05, 21.59, 21.51, 22.88, 19.38, 23.22]","[208428, 236436, 184444, 264160, 484892, 378260, 252580, 304396, 238476, 434960]"
RNA-2047,fftns1-400,fftns1,400,100,0.10.0.0,10,0.9904999999999999¡À0.0032634337744161467,0.4718¡À0.05593531978991449,,357.716¡À17.724894470771893,0.9904999999999999,0.4718,,357.716,1096172,"[0.991, 0.996, 0.993, 0.993, 0.986, 0.994, 0.988, 0.989, 0.986, 0.989]","[0.443, 0.577, 0.531, 0.468, 0.407, 0.515, 0.499, 0.439, 0.384, 0.455]","[347.33, 332.16, 357.11, 350.75, 344.81, 346.0, 356.21, 369.94, 397.1, 375.75]","[1006176, 953328, 1096172, 1035252, 900644, 1005920, 878212, 945692, 931836, 1077448]"
RNA-2047,fftns1_highsim-50,fftns1_highsim,50,100,0.10.0.0,4,0.9624999999999999¡À0.010452272480183445,0.24025¡À0.06512056126907997,,86.525¡À7.3445677204312005,0.9624999999999999,0.24025,,86.525,327864,"[0.964, 0.971, 0.97, 0.945]","[0.193, 0.295, 0.313, 0.16]","[74.7, 86.36, 93.94, 91.1]","[152284, 153180, 157460, 156212]"
RNA-2047,fftns1-50,fftns1,50,100,0.10.0.0,10,0.9898999999999999¡À0.0031764760348537207,0.4367¡À0.06528713502674167,,709.112¡À89.87283102250646,0.9898999999999999,0.4367,,709.112,2687632,"[0.991, 0.995, 0.992, 0.991, 0.986, 0.99, 0.994, 0.987, 0.985, 0.988]","[0.42, 0.549, 0.478, 0.419, 0.361, 0.51, 0.473, 0.396, 0.32, 0.441]","[860.9, 663.66, 610.68, 704.57, 846.97, 579.85, 632.63, 775.16, 712.21, 704.49]","[2687632, 2326016, 2123304, 2448784, 2591028, 2446868, 2209880, 2423008, 2577744, 2302360]"
RNA-2047,fftns1_highsim-500,fftns1_highsim,500,100,0.10.0.0,10,0.986¡À0.0038470768123342724,0.4749¡À0.05555618777418048,,21.963¡À4.502106284840463,0.986,0.4749,,21.963,484304,"[0.988, 0.99, 0.991, 0.985, 0.977, 0.988, 0.984, 0.986, 0.983, 0.988]","[0.436, 0.598, 0.501, 0.427, 0.415, 0.532, 0.495, 0.436, 0.426, 0.483]","[20.49, 23.05, 18.98, 33.37, 21.18, 24.78, 20.56, 20.2, 21.89, 15.13]","[244764, 403020, 209508, 193836, 484304, 388644, 283324, 367776, 399932, 469612]"
RNA-2047,fftns1-500,fftns1,500,100,0.10.0.0,10,0.9907999999999999¡À0.0033704599092705466,0.4692¡À0.06139511381209419,,287.99699999999996¡À7.991773332621485,0.9907999999999999,0.4692,,287.99699999999996,934056,"[0.991, 0.996, 0.992, 0.993, 0.984, 0.995, 0.987, 0.99, 0.99, 0.99]","[0.432, 0.582, 0.543, 0.457, 0.399, 0.514, 0.509, 0.434, 0.384, 0.438]","[289.91, 280.62, 296.31, 285.07, 290.55, 285.9, 279.93, 279.94, 306.78, 284.96]","[833240, 836480, 749280, 748180, 833836, 842124, 858064, 934056, 808560, 826568]"
RNA-2047,fftns1_highsim-600,fftns1_highsim,600,100,0.10.0.0,10,0.9847999999999999¡À0.003544009029333873,0.47409999999999997¡À0.0568356402268858,,23.017000000000003¡À2.508250585567558,0.9847999999999999,0.47409999999999997,,23.017000000000003,514932,"[0.988, 0.988, 0.986, 0.986, 0.977, 0.988, 0.983, 0.981, 0.983, 0.988]","[0.443, 0.592, 0.515, 0.434, 0.417, 0.523, 0.507, 0.44, 0.395, 0.475]","[26.95, 24.51, 26.58, 19.05, 20.19, 22.24, 21.46, 23.44, 21.21, 24.54]","[222280, 455492, 246504, 236940, 471044, 236940, 292640, 433296, 350348, 514932]"
RNA-2047,fftns1-600,fftns1,600,100,0.10.0.0,10,0.9907¡À0.003348133808556644,0.47540000000000004¡À0.05815358974302446,,228.87600000000003¡À8.626094365354465,0.9907,0.47540000000000004,,228.87600000000003,736104,"[0.991, 0.994, 0.992, 0.994, 0.983, 0.995, 0.99, 0.989, 0.988, 0.991]","[0.446, 0.592, 0.528, 0.467, 0.411, 0.523, 0.497, 0.455, 0.382, 0.453]","[231.93, 227.07, 228.72, 223.38, 220.38, 240.02, 221.07, 220.55, 248.18, 227.46]","[674444, 663648, 665228, 693704, 635972, 623336, 736104, 642868, 655876, 684236]"
RNA-2047,fftns1_highsim-700,fftns1_highsim,700,100,0.10.0.0,10,0.9853999999999999¡À0.004565084884205335,0.4843¡À0.06004006995332367,,25.531¡À3.4569942146321275,0.9853999999999999,0.4843,,25.531,518280,"[0.99, 0.991, 0.991, 0.988, 0.977, 0.982, 0.982, 0.983, 0.982, 0.988]","[0.44, 0.605, 0.552, 0.46, 0.415, 0.517, 0.52, 0.453, 0.406, 0.475]","[24.67, 24.58, 18.7, 26.49, 25.17, 33.57, 27.1, 26.21, 24.2, 24.62]","[307708, 504144, 492060, 421600, 489168, 294588, 429728, 443208, 344556, 518280]"
RNA-2047,fftns1-700,fftns1,700,100,0.10.0.0,10,0.9907¡À0.003925557285278108,0.47919999999999996¡À0.0603801291817101,,187.753¡À7.535169606584846,0.9907,0.47919999999999996,,187.753,603044,"[0.993, 0.995, 0.991, 0.994, 0.981, 0.995, 0.99, 0.989, 0.989, 0.99]","[0.463, 0.594, 0.546, 0.452, 0.413, 0.534, 0.502, 0.441, 0.39, 0.457]","[185.56, 201.0, 196.12, 182.9, 178.89, 182.92, 184.72, 177.5, 193.39, 194.53]","[552720, 603044, 568752, 560684, 552788, 493700, 545552, 530856, 572472, 528276]"
RNA-2047,fftns1_highsim-800,fftns1_highsim,800,100,0.10.0.0,10,0.986¡À0.004404543109109052,0.48579999999999995¡À0.05496144102914333,,25.45¡À4.443368091887054,0.986,0.48579999999999995,,25.45,518068,"[0.99, 0.991, 0.991, 0.989, 0.977, 0.982, 0.983, 0.983, 0.986, 0.988]","[0.468, 0.605, 0.552, 0.462, 0.416, 0.507, 0.498, 0.453, 0.422, 0.475]","[27.29, 22.53, 19.19, 29.02, 29.39, 31.64, 23.9, 28.65, 17.26, 25.63]","[386808, 514460, 488864, 447060, 474420, 249592, 414216, 431104, 504148, 518068]"
RNA-2047,fftns1-800,fftns1,800,100,0.10.0.0,10,0.9901¡À0.004182104733265301,0.47409999999999997¡À0.05603650595816981,,156.288¡À8.368571921182255,0.9901,0.47409999999999997,,156.288,520756,"[0.992, 0.995, 0.993, 0.993, 0.982, 0.994, 0.988, 0.988, 0.984, 0.992]","[0.471, 0.578, 0.534, 0.428, 0.409, 0.532, 0.497, 0.429, 0.408, 0.455]","[153.62, 168.55, 151.21, 157.37, 150.56, 157.53, 147.92, 148.49, 174.71, 152.92]","[520756, 504856, 463312, 516692, 472636, 460592, 481260, 452300, 491308, 464172]"
RNA-2047,fftns1_highsim-900,fftns1_highsim,900,100,0.10.0.0,10,0.9864¡À0.0046303347611160945,0.4897¡À0.0561712559945031,,24.491¡À4.551602904472226,0.9864,0.4897,,24.491,515060,"[0.99, 0.991, 0.991, 0.992, 0.977, 0.984, 0.982, 0.983, 0.986, 0.988]","[0.468, 0.605, 0.552, 0.47, 0.416, 0.531, 0.505, 0.453, 0.422, 0.475]","[25.76, 20.27, 20.51, 27.09, 26.85, 32.28, 18.76, 30.76, 19.5, 23.13]","[392996, 515060, 513828, 496252, 486812, 298248, 481508, 441112, 493520, 501332]"
RNA-2047,fftns1-900,fftns1,900,100,0.10.0.0,10,0.9901¡À0.003505709628591624,0.47859999999999997¡À0.05843492106608855,,128.176¡À4.5181195203314415,0.9901,0.47859999999999997,,128.176,530012,"[0.992, 0.994, 0.993, 0.993, 0.985, 0.994, 0.988, 0.988, 0.984, 0.99]","[0.471, 0.603, 0.527, 0.444, 0.414, 0.531, 0.494, 0.444, 0.399, 0.459]","[121.43, 136.11, 132.61, 132.5, 123.1, 123.65, 126.34, 126.81, 128.67, 130.54]","[456036, 453436, 474140, 497908, 447488, 439728, 496216, 466592, 530012, 457440]"
RNA-2047,wmsa_highsim-100,wmsa_highsim,100,100,0.10.0.0,9,0.8674444444444445¡À0.03817244821162427,0.1308111111111111¡À0.06145186814707452,,7.199999999999999¡À0.3787406031104196,0.8674444444444445,0.1308111111111111,,7.199999999999999,359980,"[0.874, 0.915, 0.909, 0.899, 0.829, 0.898, 0.811, 0.852, 0.82]","[0.114, 0.225, 0.242, 0.093, 0.0951, 0.169, 0.0733, 0.0685, 0.0974]","[7.32, 7.16, 6.58, 7.19, 7.75, 6.82, 7.06, 7.08, 7.84]","[282280, 204228, 180044, 260608, 359980, 247820, 277220, 285568, 311340]"
RNA-2047,wmsa-100,wmsa,100,100,0.10.0.0,10,0.8846¡À0.011629273408085315,0.14367000000000002¡À0.051056048613264224,,233.719¡À21.163163964776157,0.8846,0.14367000000000002,,233.719,738576,"[0.891, 0.89, 0.904, 0.874, 0.872, 0.861, 0.891, 0.89, 0.886, 0.887]","[0.108, 0.21, 0.239, 0.0905, 0.111, 0.148, 0.199, 0.108, 0.0892, 0.134]","[232.59, 221.75, 213.65, 245.2, 268.85, 268.95, 218.61, 217.95, 243.38, 206.26]","[619192, 682540, 523000, 508924, 738576, 670332, 649148, 333980, 338552, 592428]"
RNA-2047,wmsa_highsim-1000,wmsa_highsim,1000,100,0.10.0.0,10,0.9381999999999999¡À0.030762964746590977,0.20438¡À0.08551829979600857,,11.297¡À1.0353748113606012,0.9381999999999999,0.20438,,11.297,165892,"[0.947, 0.968, 0.937, 0.944, 0.909, 0.936, 0.974, 0.863, 0.94, 0.964]","[0.173, 0.301, 0.292, 0.155, 0.132, 0.279, 0.328, 0.0758, 0.104, 0.204]","[11.8, 10.52, 10.55, 12.65, 12.96, 11.51, 9.44, 11.97, 11.13, 10.44]","[164688, 116464, 111604, 137272, 151408, 102888, 112448, 165892, 149004, 129676]"
RNA-2047,wmsa-1000,wmsa,1000,100,0.10.0.0,10,0.9369¡À0.006331666447310655,0.19619999999999999¡À0.06051247805205138,,26.304000000000002¡À1.5435815495139864,0.9369,0.19619999999999999,,26.304000000000002,323340,"[0.946, 0.936, 0.936, 0.939, 0.926, 0.941, 0.925, 0.941, 0.941, 0.938]","[0.161, 0.277, 0.284, 0.145, 0.153, 0.262, 0.247, 0.134, 0.122, 0.177]","[25.21, 30.09, 26.56, 27.53, 26.63, 25.09, 24.26, 26.44, 25.59, 25.64]","[294152, 323340, 278904, 297260, 288740, 259468, 275756, 293948, 274400, 300260]"
RNA-2047,wmsa_highsim-1100,wmsa_highsim,1100,100,0.10.0.0,10,0.9382999999999999¡À0.03057466271277574,0.20478000000000002¡À0.08524855189385917,,10.817¡À0.9699077275699991,0.9382999999999999,0.20478000000000002,,10.817,165664,"[0.947, 0.968, 0.937, 0.945, 0.91, 0.936, 0.973, 0.863, 0.94, 0.964]","[0.173, 0.301, 0.292, 0.156, 0.136, 0.279, 0.328, 0.0758, 0.103, 0.204]","[10.84, 9.58, 9.67, 12.04, 12.43, 10.57, 9.75, 11.9, 10.87, 10.52]","[164760, 116228, 111164, 137812, 153972, 102380, 111712, 165664, 150292, 129740]"
